Split,CaseId,Joint,RMSE_Nm,MAE_Nm,MaxAbsError_Nm,NRMSE_TrainStd,R2,ReferenceAbsPeak_Nm,PredictedAbsPeak_Nm,AbsPeakError_Nm,AbsPeakError_percent
validation,148,1,0.0034844634534713,0.0025134261752675,0.00783706004382767,0.00511065051219687,0.999941271435009,0.657340685222058,0.650140665581985,0.00720001964007266,1.09532542286507
validation,148,2,0.00320519468983374,0.00243296512393239,0.0075625532713226,0.00819206959122959,0.999952056845727,1.21210841838983,1.20487785581254,0.00723056257728349,0.596527708873487
validation,148,3,0.00107828499649157,0.000908769398689517,0.00222032839326802,0.0146774540799675,0.999882748504813,0.608033452149017,0.608383543149049,0.000350091000032249,0.0575775886663631
test,149,1,0.00869680169310958,0.00717300809413393,0.0211652822025322,0.0127555690053476,0.99978303807964,0.868101065180777,0.876618666211851,0.00851760103107413,0.981176198568583
test,149,2,0.0071064280187531,0.00505598284062905,0.0187707404808581,0.0181631253350507,0.999757055287251,1.1874575152424,1.20451417666131,0.0170566614189092,1.43640182490465
test,149,3,0.00201706448175739,0.00174399583535621,0.00403050721341447,0.0274559800086755,0.999761761092635,0.615576434596026,0.614334618225182,0.00124181637084397,0.201732279056283
train,150,1,0.00200161690930808,0.00159367977223074,0.00453469796796258,0.00293576460748537,0.999980225585109,0.683511999451801,0.684437992270381,0.00092599281858019,0.135475722346187
train,150,2,0.00204421581507186,0.00137703812878014,0.00554165746177449,0.00522475538527411,0.999963049886267,0.995005661625591,0.994182597029705,0.000823064595886214,0.0827195892073148
train,150,3,0.00104379611238125,0.000896445936718626,0.00210269639296828,0.0142079965483819,0.999845888327619,0.622809763569571,0.623793471810968,0.000983708241397485,0.157946824044546
train,151,1,0.00143966391664716,0.00117121141159233,0.00321797751297437,0.00211155009408245,0.999991897379579,0.906999262034619,0.910193157060692,0.00319389502607359,0.352138657633404
train,151,2,0.00159604504023077,0.00140896753759019,0.00284806115057018,0.00407928793897555,0.999899682747452,0.688653447299154,0.689518900442086,0.000865453142932182,0.125673246293389
train,151,3,0.00059361110141056,0.000488938082472144,0.00118341551697498,0.00808014551872742,0.999679378371481,0.634079089473771,0.633948183375078,0.000130906098692929,0.0206450742290791
train,152,1,0.00183687086919845,0.00143458425107642,0.00524068348156137,0.00269413215947391,0.999993361330557,1.23040865286289,1.22934024576589,0.00106840709700329,0.0868335162075901
train,152,2,0.00131351023324929,0.00112981888291473,0.00257733749222666,0.00335716494030773,0.999993587965421,1.29495586281179,1.29358941928463,0.00136644352715543,0.10552047111385
train,152,3,0.000544333647323763,0.000420681284487732,0.00159207128660616,0.00740938818472947,0.999979463316858,0.605180193979168,0.604295382629804,0.000884811349363246,0.146206263550275
train,153,1,0.00124961755195411,0.00106104500988873,0.00293188601027494,0.00183280974738945,0.99999770213601,1.28577540581508,1.28300411734411,0.00277128847096542,0.215534412808949
train,153,2,0.0014036686910589,0.00123143965812226,0.00262611526320383,0.00358759848088388,0.99998863597989,1.19831329937516,1.19804065469039,0.000272644684770729,0.0227523707625455
train,153,3,0.000761821254344789,0.000645790232003743,0.00166156635838044,0.0103697969592181,0.999929315800574,0.53209113701621,0.53168985718675,0.000401279829459922,0.0754156199086806
test,154,1,0.00352792209462794,0.00290629113060396,0.0074353312659502,0.00517439115107926,0.999966320865939,1.01661216538721,1.01503317565017,0.00157898973703641,0.155318792239221
test,154,2,0.00252247623003942,0.00210619962084234,0.00518171331930287,0.00644712812118668,0.999967003518029,0.912909409210886,0.911570340107088,0.00133906910379822,0.146681487811118
test,154,3,0.000726435820511076,0.000584151034795176,0.0015427005755399,0.00988813572690577,0.999745850314951,0.635655106164489,0.635732239972168,7.71338076787087e-05,0.012134537570874
train,155,1,0.00155480114593239,0.00124589089511392,0.00334079491438999,0.00228042147060192,0.999994919096679,1.04989206509776,1.04655127018337,0.00334079491438999,0.318203654018369
train,155,2,0.00150014265442361,0.00124366535793968,0.00419462585131519,0.00383417364966606,0.999983412283636,0.976955994779864,0.976735462831889,0.000220531947975222,0.0225733757869938
train,155,3,0.000536580821567936,0.000470617257818615,0.00110259807887131,0.00730385788022613,0.999974440771643,0.634197997834095,0.633469146173779,0.000728851660315666,0.114924938710755
test,156,1,0.00310060303880108,0.00259087598866762,0.00585034018655983,0.00454764376781788,0.999960059044955,0.775988638334795,0.778249018869804,0.00226038053500932,0.291290416295257
test,156,2,0.00189807264860569,0.00173687043861641,0.00327753582770596,0.00485123205648198,0.999975496183413,0.958403967945871,0.960580922318949,0.00217695437307852,0.227143714538698
test,156,3,0.00103700693856623,0.000814322695212504,0.00226455460270336,0.0141155833299516,0.999010665553884,0.622988361510111,0.62331822868644,0.000329867176329657,0.052949171559171
train,157,1,0.00181950230675474,0.00150147985378404,0.0044842404564136,0.00266865774892711,0.999995090335355,1.32221900187171,1.32319837941917,0.000979377547462912,0.0740707512202231
train,157,2,0.00157054586762389,0.00119764960120767,0.00393736691417212,0.004014115299954,0.999985137827588,0.981175403600096,0.979920255437959,0.00125514816213745,0.127922913429353
train,157,3,0.000536397788956825,0.000489654346398994,0.000854104584721016,0.00730136646770211,0.999970447525045,0.619023959007254,0.619760631134459,0.000736672127204741,0.119005430482232
train,158,1,0.00111346883421883,0.000920483626641981,0.00227574433516581,0.00163312089333199,0.999993005747378,0.6947185088276,0.69421985191343,0.000498656914169615,0.071778268152254
train,158,2,0.00149996543467668,0.00123890465085446,0.00293404349618687,0.00383372069855378,0.999965749446767,0.880545200722816,0.879691978447938,0.000853222274878496,0.0968970444876774
train,158,3,0.000710704764263665,0.000588810013976182,0.00142634322443691,0.00967400694235251,0.999926614001114,0.639692815822196,0.639385964964278,0.00030685085791704,0.0479684702293625
train,159,1,0.00189840638747342,0.00150470011712835,0.00416163438787398,0.00278438609158992,0.999985574016201,0.815490553700677,0.814281953146301,0.00120860055437633,0.148205340808882
train,159,2,0.0014336764676914,0.00107978237384024,0.00353337030436818,0.00366429453782895,0.99998583689607,1.00943237156174,1.0078689538576,0.00156341770414037,0.15488087643965
train,159,3,0.000451667859071808,0.000365856140386999,0.000977582168677937,0.00614803533619925,0.999952062769731,0.631979957457744,0.632057274482502,7.73170247579946e-05,0.0122340944274588
train,160,1,0.000886228960937543,0.000734280188138429,0.00187513155988794,0.00129982895605551,0.999996564863553,0.835480079705307,0.835336639801055,0.000143439904252252,0.0171685606559101
train,160,2,0.000905571928272741,0.000722432363921849,0.00317187629861893,0.00231452656520502,0.999996342529745,1.08587459085582,1.08461412434759,0.00126046650822453,0.116078460518273
train,160,3,0.000608073151115786,0.000515161473581695,0.00140425687159407,0.00827700077604929,0.999870850920635,0.634358461101685,0.634507785245833,0.000149324144147478,0.023539395043009
train,161,1,0.00156229774979806,0.00132977620537891,0.00351335508362163,0.00229141671359913,0.99999414395778,1.10401871249223,1.10243668319062,0.00158202930161355,0.143297326731198
train,161,2,0.00146402815583206,0.00120786325154001,0.00362409826978732,0.00374186958880737,0.999974094524441,0.718060524822422,0.717095115362903,0.000965409459519173,0.134446808611004
train,161,3,0.000756274676542767,0.000594025190467231,0.00187159875807008,0.0102942977718465,0.999811170666214,0.628519466294279,0.62830003230486,0.000219433989419704,0.0349128390109341
train,162,1,0.0020468882763491,0.00167854068168687,0.00568227030720092,0.00300216396516137,0.999989543779171,0.928689777022291,0.929257460972082,0.000567683949791009,0.0611274037721407
train,162,2,0.00085583666009823,0.000734824997986447,0.00197165896257057,0.00218740955127873,0.999996215488014,0.833952446351603,0.834643383618271,0.000690937266667691,0.0828509191010136
train,162,3,0.000781029960587251,0.000656295650021276,0.00180115291139227,0.0106312629953094,0.999667558685385,0.641965011716101,0.641917376874466,4.7634841634947e-05,0.007420161654544
test,163,1,0.00776610229732372,0.005906421817148,0.0188261086082232,0.0113905154160968,0.999853773609796,0.984330922711936,1.00315703132016,0.0188261086082232,1.9125792123197
test,163,2,0.0105400292208491,0.0091592601969165,0.021871929976905,0.0269389728944258,0.998939597296116,0.82823169603391,0.844821972700892,0.0165902766669817,2.00309608367154
test,163,3,0.00603597245780755,0.00531806157963753,0.0114389564910887,0.0821607542214476,0.991718532098753,0.599705142548492,0.599002474767632,0.000702667780859478,0.117168877004029
train,164,1,0.00115701397523533,0.000960689796596973,0.00245181384355642,0.00169698840126007,0.999995279445954,0.86107406122643,0.860082400801249,0.000991660425180951,0.11516552057886
train,164,2,0.000972968680942509,0.000799695293838355,0.00212396032976192,0.0024867840851132,0.999996352563852,0.857574924600329,0.857503734823357,7.11897769721803e-05,0.00830128947687669
train,164,3,0.0006617820901802,0.000578591872365246,0.0012209029619793,0.00900807882069114,0.999814889846429,0.680814153747517,0.681266353539494,0.00045219979197697,0.0664204452107602
train,165,1,0.00148542522669273,0.00114152175714692,0.00287673296829438,0.00217866804947102,0.999989982963746,0.744916681528517,0.744112562065163,0.000804119463353681,0.107947570955678
train,165,2,0.000912850542703102,0.00063812627633775,0.00233163319623575,0.00233312977708802,0.999982225510938,0.743445943984549,0.74269709656902,0.000748847415528053,0.100726545297235
train,165,3,0.000565690439321079,0.000459789125742467,0.00118351676351502,0.00770009364280034,0.999564362653073,0.649941889168342,0.649684690251835,0.000257198916506662,0.0395726019191918
test,166,1,0.00214218569013025,0.00177450990748109,0.00528106361464897,0.00314193635280587,0.99997926967068,0.793786887295026,0.793738846254712,4.80410403143061e-05,0.0060521332719434
test,166,2,0.00242337098933807,0.00192561459867637,0.00516358015722407,0.00619382774250576,0.999972677515334,1.08051745359715,1.08540858820616,0.00489113460901147,0.452665951181853
test,166,3,0.00128941775725626,0.000988988739908987,0.00309447544766672,0.0175513616377869,0.99956662060778,0.630185578750284,0.629101725436052,0.00108385331423211,0.171989545743254
train,167,1,0.00175237816640441,0.00149173316160449,0.00384280360340039,0.00257020700411575,0.999995101357616,1.10788855917053,1.10841770485127,0.000529145680738141,0.0477616341786496
train,167,2,0.00103844790708796,0.000869851755992275,0.00219563159890157,0.00265414065133513,0.99998470578273,0.847497302465916,0.846879509933997,0.000617792531919403,0.0728961059960718
train,167,3,0.00074560479371521,0.000596142177608944,0.00153656145077508,0.0101490609228227,0.999869221017324,0.634358726021984,0.634256925619283,0.000101800402701469,0.016047765802774
train,168,1,0.00194783283815615,0.00162723372285705,0.00525378900774154,0.00285687969609196,0.999982774889154,0.763024087256417,0.766719302878734,0.00369521562231689,0.484285579450535
train,168,2,0.00140618276021902,0.0011767620298701,0.00292768678964983,0.00359402412160463,0.999980246047842,1.01847274496908,1.02060555538396,0.00213281041488056,0.209412615645921
train,168,3,0.000716491067382187,0.000554989840548408,0.00152317173601046,0.0097527692348737,0.99991646367874,0.605227097738065,0.606551863691206,0.00132476595314046,0.218887415664558
train,169,1,0.00121128529462582,0.00102846778005711,0.0020190878245322,0.00177658795796206,0.999995017353169,0.830061564477345,0.828259422797189,0.00180214168015591,0.217109399745625
train,169,2,0.00153886181344007,0.00119643144001123,0.00336860670924355,0.00393313489098557,0.999956618727246,1.01019929195648,1.01113295583758,0.000933663881099278,0.0924237314887662
train,169,3,0.000434182238683696,0.000318193754383377,0.0011349195874405,0.00591002368701438,0.999963425717276,0.65382427091587,0.654841005253099,0.00101673433722937,0.155505750162065
train,170,1,0.00107787536020581,0.000809457118124251,0.00262402701553428,0.00158091606793361,0.999997320351749,0.932175875467339,0.932904812910091,0.00072893744275182,0.0781974155238005
train,170,2,0.00100050885292558,0.000828523109784827,0.00180298276471269,0.00255717325871173,0.999992497136903,1.05084296799648,1.05091357646564,7.06084691630693e-05,0.00671922174039861
train,170,3,0.00053869992980564,0.000438993622208945,0.00124173551371526,0.00733270286457682,0.999977132498006,0.616885166959234,0.616609624517365,0.000275542441869003,0.0446667316102305
test,171,1,0.00544140199948503,0.00431730445376886,0.0138579334841743,0.0079808855185533,0.999904311909697,1.02687014020392,1.02570229120067,0.00116784900325051,0.113728986512218
test,171,2,0.00737086009726183,0.00612002632163463,0.0153439008667711,0.0188389800643025,0.999670077291985,0.642101444772227,0.641534604536301,0.000566840235925459,0.0882789223635114
test,171,3,0.00344951620177327,0.00317644393232511,0.00587045447604717,0.0469542985522071,0.990962116533159,0.639646113013831,0.642479291335811,0.0028331783219806,0.442929029714801
train,172,1,0.00122537731090211,0.000986745053527757,0.00259872696309937,0.00179725666956199,0.999996301083851,1.21496603861559,1.21537721500482,0.000411176389233825,0.0338426240870358
train,172,2,0.000655232308517924,0.00052888961927858,0.00155436089197442,0.00167469036649355,0.999985027808987,0.951324639586901,0.952489741572747,0.00116510198584685,0.122471545187012
train,172,3,0.00073068065497724,0.00058182154540726,0.00166110405429964,0.00994591577870739,0.999838933285964,0.588806754063507,0.589155427838966,0.000348673775458552,0.0592170135706265
train,173,1,0.00140134496950333,0.00110590662441259,0.00345529750689447,0.00205534782665664,0.999994970053003,1.15571099230799,1.15619871266712,0.000487720359124255,0.0422008929888485
train,173,2,0.00098609094397071,0.000785729094602136,0.00263762760524422,0.00252032291888901,0.99999427093199,1.08903423320968,1.08643046732774,0.002603765881942,0.239089442970767
train,173,3,0.000492223517876311,0.000379448448932095,0.0011741632592509,0.0067000728974402,0.999956516216371,0.608313404873736,0.607688667721193,0.000624737152542743,0.102699882583126
train,174,1,0.00215177977053777,0.00172550455116174,0.00488080381971689,0.00315600795740253,0.999986691128183,1.03496667857945,1.03590037921825,0.00093370063880549,0.0902155265604345
train,174,2,0.0010989568634179,0.000941220688781804,0.00233112357779819,0.0028087938406468,0.999992580735222,1.0268555852087,1.02758011284958,0.000724527640874273,0.0705578906431146
train,174,3,0.000793999232681069,0.000662090568817424,0.00186303844460967,0.0108077987870778,0.99989887675997,0.625906102228084,0.626000186296248,9.40840681649124e-05,0.0150316585554917
test,175,1,0.00700336548787801,0.00620437024821396,0.014035929425277,0.0102718119721041,0.999916625609861,1.282440493111,1.27467317358694,0.00776731952405374,0.60566705167048
test,175,2,0.0158773814801579,0.0122047139504921,0.0353057381062714,0.0405805657997956,0.998859054123363,0.963735085578461,0.935575740384746,0.0281593451937147,2.92189685890834
test,175,3,0.00628705618402002,0.00471937741438486,0.0158218428639256,0.0855784683449876,0.994810358894546,0.650630981629643,0.648892297953645,0.00173868367599872,0.267230384824869
train,176,1,0.00111511328839769,0.000928468933360121,0.0024947019494439,0.00163553280859633,0.999993216757901,0.813131173133377,0.812847633523306,0.000283539610070993,0.0348700946955928
train,176,2,0.00128152660797587,0.00104199997230601,0.0026382738223899,0.00327541886577109,0.999967421960004,0.789335938804356,0.789078645932807,0.000257292871549075,0.0325961176858118
train,176,3,0.000568078591655152,0.000452624513164505,0.00134705443368072,0.00773260081514659,0.999922127549568,0.668248336349158,0.66820848332236,3.98530267983199e-05,0.00596380486572537
train,177,1,0.00113823643864101,0.000941176008849897,0.00281565174125886,0.00166944745319303,0.999997444513726,1.11163642635261,1.111798983864,0.000162557511381944,0.0146232623840253
train,177,2,0.000879104647183552,0.000672485911897661,0.00260876002953814,0.00224687956414733,0.999989312129194,0.788502205551734,0.786963747221845,0.0015384583298883,0.195111480862861
train,177,3,0.00049614921165292,0.000404465659885351,0.00104589079650041,0.00675350885391336,0.999848524079053,0.630913581072267,0.630954819739,4.12386667333342e-05,0.00653634157997474
validation,178,1,0.00218607365561786,0.00177134647735254,0.00593958201261779,0.00320630668020165,0.99998837784497,0.964366433179776,0.962798471059203,0.00156796212057231,0.162589869019219
validation,178,2,0.00200835848164656,0.00171564189078213,0.00386193688207348,0.00513310860584203,0.999970044510695,0.96261945682078,0.960048692325178,0.00257076449560178,0.267059270139021
validation,178,3,0.000702709578819754,0.000566984030155031,0.00159885209930516,0.00956517767402767,0.999917453220823,0.621604819940942,0.622672624546269,0.00106780460532641,0.171781905653154
validation,179,1,0.0124861669491887,0.00983214467657134,0.030371792185454,0.0183134179383272,0.999585027920044,1.26531482712784,1.24674706556412,0.0185677615637212,1.46744202831074
validation,179,2,0.0135646729672265,0.0111589746661519,0.0261037479649391,0.0346695772591444,0.998705059496087,1.18251214831458,1.20487792377842,0.0223657754638442,1.89137807131385
validation,179,3,0.0119169468232094,0.0102750117694093,0.0194765897091363,0.162211697594029,0.995392958103721,0.661426000003519,0.659120667821579,0.00230533218194062,0.348539697854085
train,180,1,0.00154785978833954,0.00125102075187077,0.00305200918178505,0.00227024060539528,0.999992075369745,0.941304465447677,0.939716689012286,0.0015877764353911,0.168678306931856
train,180,2,0.000783901064575057,0.000609967497075458,0.00230939880133701,0.00200355132685276,0.999983204588558,0.467119705133315,0.467897997667819,0.000778292534504621,0.166615222169336
train,180,3,0.000390542147099826,0.000311354223700658,0.00108429501165275,0.00531600128815702,0.999682524565377,0.65665927275866,0.65625348140216,0.000405791356500207,0.0617963338575051
train,181,1,0.00120584629426137,0.000995254182090914,0.00235165128322667,0.00176861059491331,0.999995311100115,0.92949335512582,0.928999679597551,0.0004936755282684,0.0531123246385741
train,181,2,0.00122083400914276,0.000966848555355349,0.00386049343399444,0.00312029630959985,0.999963622992535,0.658292339323036,0.658812971884469,0.000520632561433088,0.0790883518359772
train,181,3,0.00051278604788455,0.000430615486819824,0.000941978067017679,0.00697996698012323,0.99982348330109,0.648122717055899,0.64800784716086,0.00011486989503906,0.0177234792140688
train,182,1,0.00197836197785997,0.0017007574809054,0.00380759096927885,0.00290165667985077,0.999994485374864,1.17700236628922,1.17773063941788,0.000728273128659307,0.0618752476220894
train,182,2,0.00128438932193506,0.000977506695425078,0.0036520968584558,0.00328273559821415,0.999913181938462,0.654905910096345,0.653726586834217,0.00117932326212844,0.180075220569463
train,182,3,0.000892775643740506,0.000708189903892128,0.00191904977817159,0.0121523285192228,0.999672081966997,0.632033729866089,0.632676055111728,0.000642325245639119,0.101628317491095
train,183,1,0.00153603352510271,0.00116422394499845,0.00326653181512682,0.00225289506595263,0.999992586560181,1.02472837741188,1.02499913264017,0.000270755228297892,0.0264221460307101
train,183,2,0.00123769944386745,0.000914965883874224,0.00583810093436288,0.00316340221370898,0.999992684317935,1.44466126837552,1.44540142336107,0.000740154985552799,0.0512338083504573
train,183,3,0.000964894047052478,0.000782947222749713,0.00223995145026623,0.0131339934374737,0.999959367138806,0.639346740714582,0.640091086885851,0.000744346171269172,0.116422924192471
train,184,1,0.00171401455676911,0.00135503995789734,0.00423635136176692,0.00251393923036796,0.999995131074805,1.33913568679272,1.34033856073658,0.00120287394386187,0.089824650013084
train,184,2,0.00167747328034701,0.00134271784390404,0.00402615221844665,0.0042874081545242,0.999935015288086,0.772312756827434,0.770221650628557,0.00209110619887787,0.270758987261569
train,184,3,0.000649997332418016,0.000571492507973493,0.0016153711992537,0.00884766646082265,0.999862339037455,0.625691295921349,0.625333946543466,0.000357349377883565,0.0571127295861383
train,185,1,0.00211507272685036,0.00177933950089156,0.00450571919182707,0.00310216986320889,0.999972513308839,0.679932543118651,0.677213141860464,0.00271940125818726,0.399951625453043
train,185,2,0.0012578915301185,0.00105471611335579,0.00282678178403828,0.00321501061562147,0.99999103310583,0.922915057978576,0.924901898577701,0.00198684059912491,0.215278814875619
train,185,3,0.000823714735809844,0.000721519464705547,0.00147104958709465,0.0112122817707554,0.999812713573229,0.632319049748776,0.63276804882821,0.000448999079434298,0.0710083113283853
train,186,1,0.00241431456079069,0.00203504694583197,0.00527406832950528,0.00354106682749599,0.999989729495396,1.38638452681562,1.38838836275533,0.00200383593971165,0.14453680785909
train,186,2,0.0012205318844651,0.000976728500758802,0.00252764904092151,0.00311952411738563,0.999969710748497,0.621364157292216,0.619288423046604,0.00207573424561125,0.33406082749557
train,186,3,0.000372184167031484,0.000303404931110181,0.000716496114674503,0.00506611520949437,0.999971190120398,0.682362716800465,0.682391476689842,2.87598893770058e-05,0.00421475099223742
train,187,1,0.00173076645310215,0.00141799270636822,0.00536264104633366,0.00253850917886016,0.999995379031353,1.27969821471911,1.27735621130054,0.00234200341857438,0.18301216580883
train,187,2,0.00140303716941862,0.00101654724195816,0.00490551733439959,0.00358598439196695,0.999970852405656,0.772967154950512,0.774226404976175,0.00125925002566318,0.162911194557006
train,187,3,0.000920065091867302,0.000739813328969978,0.00268848864714666,0.0125237884051082,0.999775163998905,0.650389884864173,0.650339530580228,5.03542839452864e-05,0.00774216898465485
train,188,1,0.00195742993967118,0.00153810918982946,0.00540055843822107,0.00287095573173656,0.999993920904374,1.46058555862785,1.46164429997328,0.00105874134542994,0.0724874581414164
train,188,2,0.00167392813966534,0.00137470813249046,0.00460646085662542,0.00427834722625454,0.999853123735485,0.713095971692463,0.712320251597077,0.000775720095386512,0.108782004972685
train,188,3,0.000799686056596718,0.00070114838052292,0.00140678056780108,0.0108852069835698,0.999861234708692,0.643572330130275,0.643168368482448,0.000403961647827411,0.0627686475808615
train,189,1,0.00176078838236505,0.00152777984139799,0.00380413198604693,0.00258254223881714,0.999986174550238,0.660378388787517,0.660687324389316,0.000308935601799232,0.0467816038569116
train,189,2,0.00209612985528777,0.00138778289214799,0.00648923224481179,0.00535744106317052,0.999970346057541,1.12168592853245,1.12379841838807,0.0021124898556204,0.188331671271321
train,189,3,0.000839614357411148,0.000710984721423706,0.00152605493740715,0.0114287050416915,0.999941915885234,0.622936508537024,0.622086909643488,0.000849598893535863,0.136386113495123
validation,190,1,0.00299932233908552,0.00276113118611864,0.00423774955008299,0.0043990957153591,0.999970482197583,0.845508480310137,0.84269080736278,0.00281767294735669,0.333251884868517
validation,190,2,0.00198878186923391,0.00151762563427113,0.00414482693805851,0.00508307327670787,0.999983526997083,1.04674539530968,1.04635906585228,0.000386329457401802,0.0369076815749934
validation,190,3,0.000827686147419764,0.00067665358547361,0.00190303028832528,0.011266340031537,0.999889431482663,0.630634361914306,0.629495758040392,0.00113860387391451,0.180548974600472
train,191,1,0.00148889871339109,0.00121364594340537,0.00298568942227384,0.00218376260041441,0.999990762167063,0.713161237678101,0.710175548255827,0.00298568942227384,0.418655594910711
train,191,2,0.00106322565347912,0.000859100414296003,0.00218894930951719,0.00271746941679018,0.999980236604582,0.789521612453058,0.789454755732519,6.68567205391879e-05,0.00846800385001024
train,191,3,0.000341031952173626,0.000269304308024868,0.000798568426212953,0.00464207592066701,0.999950150176404,0.630132382204492,0.630358642905492,0.000226260700999958,0.0359068518599845
validation,192,1,0.00260138642128288,0.00207929268579369,0.00506928671362816,0.00381544447915125,0.999976834481972,0.885425060927879,0.889675121836298,0.0042500609084194,0.480002328369332
validation,192,2,0.00262999670002322,0.0023934734001911,0.00464875184291336,0.00672193675461628,0.999914716344721,0.958157783817122,0.962029802900025,0.00387201908290336,0.404110799734669
validation,192,3,0.000704207038286329,0.000596471375161473,0.00138950399678101,0.00958556086829336,0.999917447038395,0.628372287951416,0.629053809225329,0.000681521273913077,0.108458200175398
train,193,1,0.00195481134579954,0.00162563072958487,0.00421204847503656,0.0028671150491494,0.999991217114878,1.04277987305601,1.04384362207977,0.0010637490237595,0.102010889473924
train,193,2,0.000938102130153692,0.000723418945522664,0.00229973459390664,0.00239766961996882,0.999995522906286,0.988857721536003,0.989815299624102,0.000957578088099154,0.0968367913041866
train,193,3,0.000605566294907171,0.000468591129445539,0.00127350154202999,0.00824287782431876,0.999748533406305,0.630449771150473,0.630285459984397,0.000164311166076403,0.0260625308462815
train,194,1,0.00253799212073676,0.00194618663324055,0.00682234974250095,0.00372246427749821,0.999979716717452,0.936291490100349,0.935700990484892,0.000590499615457318,0.063067925074704
train,194,2,0.00148048556248167,0.00114367657126976,0.00283946236230959,0.00378393262510043,0.999990307534028,1.31267592662361,1.31174215231517,0.000933774308437219,0.0711351743029997
train,194,3,0.000595306689727603,0.000459959984245023,0.00145630801707464,0.00810322561326913,0.999962749827511,0.579808766495749,0.580013443908415,0.00020467741266661,0.0353008482268456
validation,195,1,0.0034558018484461,0.00252159720783892,0.00891993519263046,0.0050686126351009,0.999968093502411,1.05264987856749,1.05550209105714,0.00285221248965528,0.270955476054085
validation,195,2,0.00404845400663141,0.00368570557338682,0.00714063688601296,0.0103473330541856,0.99992898365899,1.12922939907016,1.129297781409,6.83823388407667e-05,0.00605566405701754
validation,195,3,0.00126416629266795,0.0010118716800251,0.00267376412800768,0.0172076424789813,0.999717119439006,0.603242467061923,0.605355316829487,0.00211284976756365,0.350248844026885
test,196,1,0.0129741191414022,0.010157074235767,0.0260795800964472,0.0190290957333057,0.999673072358669,1.55079591974758,1.55291965865588,0.00212373890830841,0.136945092598264
test,196,2,0.0165821965839294,0.0120691478742103,0.0367103902137828,0.04238198347884,0.99834101762674,0.887347750183712,0.903584385689076,0.0162366355053642,1.82979395642832
test,196,3,0.00282340921804205,0.00229745794659723,0.00655465357949248,0.0384318239441374,0.99934509661798,0.63409656210361,0.633226350054813,0.000870212048797558,0.137236518979166
train,197,1,0.00286463813501619,0.00229624612127664,0.00583160615153318,0.0042015548584372,0.999970483393599,0.861893265040067,0.858481255683678,0.00341200935638908,0.395873769384944
train,197,2,0.00145626521728982,0.00122080691694825,0.00374832612572717,0.00372202850615108,0.999949072392234,0.75956615846669,0.758827624226422,0.000738534240268041,0.0972310617101338
train,197,3,0.000815627906521672,0.000684883631005363,0.00198602178791896,0.0111022050601308,0.999466452764445,0.637036653594206,0.637190963605794,0.000154310011587278,0.0242230977945538
train,198,1,0.0022257530697041,0.00186272980097246,0.00520695101064372,0.00326450433979296,0.999989314962319,1.00431081769553,1.00546920657904,0.00115838888350916,0.115341671432673
train,198,2,0.00125118406894273,0.00107902876090156,0.00273262017824993,0.00319786719874678,0.999983058088769,0.727076484280081,0.727740807834366,0.000664323554284696,0.0913691432260362
train,198,3,0.000625975003053578,0.000493668423364335,0.00154932060368451,0.00852067810682755,0.999808549997065,0.617624515836441,0.61738424685641,0.000240268980030822,0.0389021118608656
train,199,1,0.00174524524035873,0.00153486301070972,0.00317775489366834,0.00255974516612102,0.999988786492259,0.896868192185614,0.895327787923991,0.00154040426162338,0.171753695252533
train,199,2,0.000947097637514276,0.000768956931874802,0.00197345282051697,0.00242066099161313,0.99998880042409,0.818932104326342,0.818388030242008,0.00054407408433399,0.066437019804169
train,199,3,0.000522446020136125,0.000385489915086951,0.00167565613468235,0.00711145707745146,0.999857130198184,0.630114884187976,0.629871936709353,0.000242947478623856,0.038556060921643
validation,200,1,0.00415078292525061,0.00344365737831572,0.00744597746895082,0.00608793898005072,0.999948553682932,1.02276523342323,1.01677741958403,0.00598781383920088,0.585453400597072
validation,200,2,0.00273165071414992,0.0021243844491118,0.00555845679855294,0.00698175147370186,0.999879202997506,0.75833091808786,0.763542583012043,0.00521166492418346,0.687254706339118
validation,200,3,0.00110378919614325,0.000935277202285538,0.00222226290529504,0.015024613430651,0.999232605428753,0.6282622784053,0.627974370652472,0.000287907752828609,0.0458260447466935
train,201,1,0.00174188089908837,0.00150576126759661,0.00370715361170018,0.0025548106983999,0.999981405268899,0.792900858665842,0.79316710041634,0.000266241750497942,0.0335781892008451
train,201,2,0.00114742134911131,0.000925874894800094,0.00276787973801287,0.00293266289632781,0.999992683852698,1.34594648965405,1.34689006956862,0.000943579914572501,0.0701053066987107
train,201,3,0.000532592173234336,0.000431860115487995,0.00145463693053194,0.00724956499574009,0.999989448557274,0.61289629719607,0.61310215936738,0.000205862171309801,0.0335884181796491
